Pair,Distance
"(70, 124)",8.313446883
"(124, 71)",7.588555475
"(71, 124)",7.588555475
"(124, 72)",2.555388238
"(72, 124)",2.555388238
"(124, 73)",1.782402714
"(73, 124)",1.782402714
"(124, 74)",0.994814971
"(74, 124)",0.994814971
"(124, 75)",0.085003553
"(75, 124)",0.085003553
"(124, 76)",3.003831688
"(76, 124)",3.003831688
"(124, 77)",6.05407979
"(77, 124)",6.05407979
"(124, 78)",3.012468745
"(78, 124)",3.012468745
"(124, 79)",4.722916697
"(79, 124)",4.722916697
"(124, 80)",11.00249202
"(80, 124)",11.00249202
"(124, 81)",8.758224245
"(81, 124)",8.758224245
"(124, 82)",10.26654021
"(82, 124)",10.26654021
"(124, 83)",4.722916697
"(83, 124)",4.722916697
"(124, 84)",8.794388037
"(84, 124)",8.794388037
"(124, 85)",4.240422115
"(85, 124)",4.240422115
"(124, 86)",5.826347319
"(86, 124)",5.826347319
"(124, 87)",15.96109474
"(87, 124)",15.96109474
"(124, 88)",5.431093226
"(88, 124)",5.431093226
"(124, 89)",1.660303312
"(89, 124)",1.660303312
"(124, 90)",11.01324174
"(90, 124)",11.01324174
"(124, 91)",1.898847639
"(91, 124)",1.898847639
"(124, 92)",19.20173092
"(92, 124)",19.20173092
"(124, 93)",3.564432604
"(93, 124)",3.564432604
"(124, 94)",6.666440911
"(94, 124)",6.666440911
"(124, 95)",8.735419929
"(95, 124)",8.735419929
"(124, 96)",18.66983734
"(96, 124)",18.66983734
"(124, 97)",15.84154296
"(97, 124)",15.84154296
"(124, 98)",8.952961916
"(98, 124)",8.952961916
"(124, 99)",1.02526215
"(99, 124)",1.02526215
"(124, 100)",17.55292297
"(100, 124)",17.55292297
"(124, 101)",17.06390399
"(101, 124)",17.06390399
"(124, 102)",12.69510663
"(102, 124)",12.69510663
"(124, 103)",2.204997131
"(103, 124)",2.204997131
"(124, 104)",6.440634689
"(104, 124)",6.440634689
"(124, 105)",5.736994169
"(105, 124)",5.736994169
"(124, 106)",15.44579177
"(106, 124)",15.44579177
"(124, 107)",3.773523946
"(107, 124)",3.773523946
"(124, 108)",18.17690373
"(108, 124)",18.17690373
"(124, 109)",15.05619215
"(109, 124)",15.05619215
"(124, 110)",3.344156585
"(110, 124)",3.344156585
"(124, 111)",1.233732121
"(111, 124)",1.233732121
"(124, 112)",4.342575508
"(112, 124)",4.342575508
"(124, 113)",4.342575508
"(113, 124)",4.342575508
"(124, 114)",2.253712617
"(114, 124)",2.253712617
"(124, 115)",3.26692017
"(115, 124)",3.26692017
"(124, 116)",0.966418316
"(116, 124)",0.966418316
"(124, 117)",16.47148888
"(117, 124)",16.47148888
"(124, 118)",2.672454534
"(118, 124)",2.672454534
"(124, 119)",9.383509882
"(119, 124)",9.383509882
"(125, 70)",0.613728137
"(70, 125)",0.613728137
"(125, 71)",0.680339108
"(71, 125)",0.680339108
"(125, 72)",5.901719621
"(72, 125)",5.901719621
"(125, 73)",7.333731228
"(73, 125)",7.333731228
"(125, 74)",8.474941206
"(74, 125)",8.474941206
"(125, 75)",7.754772217
"(75, 125)",7.754772217
"(125, 76)",5.275377653
"(76, 125)",5.275377653
"(125, 77)",3.415241427
"(77, 125)",3.415241427
"(125, 78)",5.28401471
"(78, 125)",5.28401471
"(125, 79)",5.289482775
"(79, 125)",5.289482775
"(125, 80)",13.99824589
"(80, 125)",13.99824589
"(125, 81)",2.514004929
"(81, 125)",2.514004929
"(125, 82)",4.037047387
"(82, 125)",4.037047387
"(125, 83)",5.289482775
"(83, 125)",5.289482775
"(125, 84)",2.355741735
"(84, 125)",2.355741735
"(125, 85)",7.092887828
"(85, 125)",7.092887828
"(125, 86)",11.17678659
"(86, 125)",11.17678659
"(125, 87)",18.41687721
"(87, 125)",18.41687721
"(125, 88)",2.07345289
"(88, 125)",2.07345289
"(125, 89)",7.458751073
"(89, 125)",7.458751073
"(125, 90)",6.416525494
"(90, 125)",6.416525494
"(125, 91)",6.25378843
"(91, 125)",6.25378843
"(125, 92)",22.17318918
"(92, 125)",22.17318918
"(125, 93)",4.392720147
"(93, 125)",4.392720147
"(125, 94)",2.130556885
"(94, 125)",2.130556885
"(125, 95)",2.380720849
"(95, 125)",2.380720849
"(125, 96)",18.29334865
"(96, 125)",18.29334865
"(125, 97)",6.707886356
"(97, 125)",6.707886356
"(125, 98)",1.927927802
"(98, 125)",1.927927802
"(125, 99)",7.996299125
"(99, 125)",7.996299125
"(125, 100)",20.47684635
"(100, 125)",20.47684635
"(125, 101)",17.37496231
"(101, 125)",17.37496231
"(125, 102)",16.9853627
"(102, 125)",16.9853627
"(125, 103)",6.901629834
"(103, 125)",6.901629834
"(125, 104)",1.99888837
"(104, 125)",1.99888837
"(125, 105)",1.854792435
"(105, 125)",1.854792435
"(125, 106)",16.9815102
"(106, 125)",16.9815102
"(125, 107)",4.045311621
"(107, 125)",4.045311621
"(125, 108)",20.37947751
"(108, 125)",20.37947751
"(125, 109)",4.744788956
"(109, 125)",4.744788956
"(125, 110)",6.433488923
"(110, 125)",6.433488923
"(125, 111)",11.66835319
"(111, 125)",11.66835319
"(125, 112)",4.665377742
"(112, 125)",4.665377742
"(125, 113)",4.665377742
"(113, 125)",4.665377742
"(125, 114)",5.748365258
"(114, 125)",5.748365258
"(125, 115)",8.136045463
"(115, 125)",8.136045463
"(125, 116)",8.769222512
"(116, 125)",8.769222512
"(125, 117)",23.83945765
"(117, 125)",23.83945765
"(125, 118)",5.07852732
"(118, 125)",5.07852732
"(125, 119)",5.84324861
"(119, 125)",5.84324861
"(126, 70)",11.47436116
"(70, 126)",11.47436116
"(126, 71)",11.54090999
"(71, 126)",11.54090999
"(126, 72)",3.880213347
"(72, 126)",3.880213347
"(126, 73)",2.31429629
"(73, 126)",2.31429629
"(126, 74)",1.595494317
"(74, 126)",1.595494317
"(126, 75)",2.178526726
"(75, 126)",2.178526726
"(126, 76)",4.328656797
"(76, 126)",4.328656797
"(126, 77)",7.378904899
"(77, 126)",7.378904899
"(126, 78)",4.337293854
"(78, 126)",4.337293854
"(126, 79)",7.097361699
"(79, 126)",7.097361699
"(126, 80)",6.173445159
"(80, 126)",6.173445159
"(126, 81)",13.18853734
"(81, 126)",13.18853734
"(126, 82)",14.57456749
"(82, 126)",14.57456749
"(126, 83)",7.097361699
"(83, 126)",7.097361699
"(126, 84)",13.0201458
"(84, 126)",13.0201458
"(126, 85)",4.181888967
"(85, 126)",4.181888967
"(126, 86)",4.21867413
"(86, 126)",4.21867413
"(126, 87)",15.13976655
"(87, 126)",15.13976655
"(126, 88)",7.117369845
"(88, 126)",7.117369845
"(126, 89)",2.203630114
"(89, 126)",2.203630114
"(126, 90)",12.33806685
"(90, 126)",12.33806685
"(126, 91)",3.223672748
"(91, 126)",3.223672748
"(126, 92)",18.38040273
"(92, 126)",18.38040273
"(126, 93)",5.39735278
"(93, 126)",5.39735278
"(126, 94)",7.99126602
"(94, 126)",7.99126602
"(126, 95)",13.04506277
"(95, 126)",13.04506277
"(126, 96)",13.66693087
"(96, 126)",13.66693087
"(126, 97)",17.16636807
"(97, 126)",17.16636807
"(126, 98)",12.59233186
"(98, 126)",12.59233186
"(126, 99)",2.784611999
"(99, 126)",2.784611999
"(126, 100)",16.73159478
"(100, 126)",16.73159478
"(126, 101)",12.7484824
"(101, 126)",12.7484824
"(126, 102)",11.87377844
"(102, 126)",11.87377844
"(126, 103)",2.755904659
"(103, 126)",2.755904659
"(126, 104)",7.765459798
"(104, 126)",7.765459798
"(126, 105)",7.423270789
"(105, 126)",7.423270789
"(126, 106)",12.35503028
"(106, 126)",12.35503028
"(126, 107)",5.606444122
"(107, 126)",5.606444122
"(126, 108)",15.75299759
"(108, 126)",15.75299759
"(126, 109)",15.28230906
"(109, 126)",15.28230906
"(126, 110)",4.754047384
"(110, 126)",4.754047384
"(126, 111)",1.001277229
"(111, 126)",1.001277229
"(126, 112)",5.667400617
"(112, 126)",5.667400617
"(126, 113)",5.667400617
"(113, 126)",5.667400617
"(126, 114)",3.578537726
"(114, 126)",3.578537726
"(126, 115)",3.148486857
"(115, 126)",3.148486857
"(126, 116)",2.458827184
"(116, 126)",2.458827184
"(126, 117)",15.65016069
"(117, 126)",15.65016069
"(126, 118)",3.997279643
"(118, 126)",3.997279643
"(126, 119)",10.70833499
"(119, 126)",10.70833499
"(127, 70)",5.891404862
"(70, 127)",5.891404862
"(127, 71)",5.166513454
"(71, 127)",5.166513454
"(127, 72)",0.331439291
"(72, 127)",0.331439291
"(127, 73)",3.430340743
"(73, 127)",3.430340743
"(127, 74)",3.279285453
"(74, 127)",3.279285453
"(127, 75)",2.559054326
"(75, 127)",2.559054326
"(127, 76)",1.044648925
"(76, 127)",1.044648925
"(127, 77)",3.536470909
"(77, 127)",3.536470909
"(127, 78)",1.053285982
"(78, 127)",1.053285982
"(127, 79)",4.082718156
"(79, 127)",4.082718156
"(127, 80)",13.07283806
"(80, 127)",13.07283806
"(127, 81)",6.175060724
"(81, 127)",6.175060724
"(127, 82)",8.026559893
"(82, 127)",8.026559893
"(127, 83)",4.082718156
"(83, 127)",4.082718156
"(127, 84)",6.210975968
"(84, 127)",6.210975968
"(127, 85)",3.759418824
"(85, 127)",3.759418824
"(127, 86)",7.765770484
"(86, 127)",7.765770484
"(127, 87)",18.03144077
"(87, 127)",18.03144077
"(127, 88)",3.261203556
"(88, 127)",3.261203556
"(127, 89)",3.308303478
"(89, 127)",3.308303478
"(127, 90)",7.598870233
"(90, 127)",7.598870233
"(127, 91)",1.54100008
"(91, 127)",1.54100008
"(127, 92)",21.27207695
"(92, 127)",21.27207695
"(127, 93)",2.17330721
"(93, 127)",2.17330721
"(127, 94)",4.374576114
"(94, 127)",4.374576114
"(127, 95)",6.152256408
"(95, 127)",6.152256408
"(127, 96)",19.2278285
"(96, 127)",19.2278285
"(127, 97)",14.22305792
"(97, 127)",14.22305792
"(127, 98)",6.530919896
"(98, 127)",6.530919896
"(127, 99)",2.800581234
"(99, 127)",2.800581234
"(127, 100)",19.623269
"(100, 127)",19.623269
"(127, 101)",18.30938002
"(101, 127)",18.30938002
"(127, 102)",14.76545266
"(102, 127)",14.76545266
"(127, 103)",3.852997297
"(103, 127)",3.852997297
"(127, 104)",4.148769893
"(104, 127)",4.148769893
"(127, 105)",3.5671045
"(105, 127)",3.5671045
"(127, 106)",17.5161378
"(106, 127)",17.5161378
"(127, 107)",2.260796246
"(107, 127)",2.260796246
"(127, 108)",20.24724976
"(108, 127)",20.24724976
"(127, 109)",7.971568559
"(109, 127)",7.971568559
"(127, 110)",2.764914539
"(110, 127)",2.764914539
"(127, 111)",3.003272454
"(111, 127)",3.003272454
"(127, 112)",1.435056325
"(112, 127)",1.435056325
"(127, 113)",1.435056325
"(113, 127)",1.435056325
"(127, 114)",2.435712183
"(114, 127)",2.435712183
"(127, 115)",3.742703944
"(115, 127)",3.742703944
"(127, 116)",3.573504621
"(116, 127)",3.573504621
"(127, 117)",18.54183491
"(117, 127)",18.54183491
"(127, 118)",0.713271771
"(118, 127)",0.713271771
"(127, 119)",7.765086976
"(119, 127)",7.765086976
"(128, 70)",7.00521238
"(70, 128)",7.00521238
"(128, 71)",7.071761214
"(71, 128)",7.071761214
"(128, 72)",4.730373149
"(72, 128)",4.730373149
"(128, 73)",2.503255211
"(73, 128)",2.503255211
"(128, 74)",3.839762095
"(74, 128)",3.839762095
"(128, 75)",4.290069658
"(75, 128)",4.290069658
"(128, 76)",4.101607834
"(76, 128)",4.101607834
"(128, 77)",5.785709655
"(77, 128)",5.785709655
"(128, 78)",4.110244891
"(78, 128)",4.110244891
"(128, 79)",2.628212919
"(79, 128)",2.628212919
"(128, 80)",9.19672576
"(80, 128)",9.19672576
"(128, 81)",8.719388558
"(81, 128)",8.719388558
"(128, 82)",10.10541871
"(82, 128)",10.10541871
"(128, 83)",2.628212919
"(83, 128)",2.628212919
"(128, 84)",8.550997017
"(84, 128)",8.550997017
"(128, 85)",0.830089519
"(85, 128)",0.830089519
"(128, 86)",4.826188557
"(86, 128)",4.826188557
"(128, 87)",13.61535708
"(87, 128)",13.61535708
"(128, 88)",4.028286056
"(88, 128)",4.028286056
"(128, 89)",2.128009264
"(89, 128)",2.128009264
"(128, 90)",12.48495895
"(90, 128)",12.48495895
"(128, 91)",3.255735492
"(91, 128)",3.255735492
"(128, 92)",17.37166905
"(92, 128)",17.37166905
"(128, 93)",2.689417962
"(93, 128)",2.689417962
"(128, 94)",7.763160726
"(94, 128)",7.763160726
"(128, 95)",8.575913994
"(95, 128)",8.575913994
"(128, 96)",13.49182852
"(96, 128)",13.49182852
"(128, 97)",12.77625768
"(97, 128)",12.77625768
"(128, 98)",8.123183083
"(98, 128)",8.123183083
"(128, 99)",4.531596566
"(99, 128)",4.531596566
"(128, 100)",15.67532622
"(100, 128)",15.67532622
"(128, 101)",12.57344219
"(101, 128)",12.57344219
"(128, 102)",12.18384257
"(102, 128)",12.18384257
"(128, 103)",1.770720939
"(103, 128)",1.770720939
"(128, 104)",7.631492211
"(104, 128)",7.631492211
"(128, 105)",4.011322628
"(105, 128)",4.011322628
"(128, 106)",12.17992793
"(106, 128)",12.17992793
"(128, 107)",3.066403748
"(107, 128)",3.066403748
"(128, 108)",15.57795738
"(108, 128)",15.57795738
"(128, 109)",10.81316028
"(109, 128)",10.81316028
"(128, 110)",1.620784116
"(110, 128)",1.620784116
"(128, 111)",3.201116981
"(111, 128)",3.201116981
"(128, 112)",4.474554708
"(112, 128)",4.474554708
"(128, 113)",4.474554708
"(113, 128)",4.474554708
"(128, 114)",2.204437897
"(114, 128)",2.204437897
"(128, 115)",1.026567029
"(115, 128)",1.026567029
"(128, 116)",4.13255211
"(116, 128)",4.13255211
"(128, 117)",19.03793752
"(117, 128)",19.03793752
"(128, 118)",3.904757501
"(118, 128)",3.904757501
"(128, 119)",12.4553817
"(119, 128)",12.4553817
"(129, 70)",10.31233525
"(70, 129)",10.31233525
"(129, 71)",7.718856973
"(71, 129)",7.718856973
"(129, 72)",2.937842088
"(72, 129)",2.937842088
"(129, 73)",1.135244817
"(73, 129)",1.135244817
"(129, 74)",0.880979804
"(74, 129)",0.880979804
"(129, 75)",1.236155467
"(75, 129)",1.236155467
"(129, 76)",3.386285539
"(76, 129)",3.386285539
"(129, 77)",6.436533641
"(77, 129)",6.436533641
"(129, 78)",3.394922596
"(78, 129)",3.394922596
"(129, 79)",5.104873451
"(79, 129)",5.104873451
"(129, 80)",6.948170522
"(80, 129)",6.948170522
"(129, 81)",9.140678096
"(81, 129)",9.140678096
"(129, 82)",13.41260372
"(82, 129)",13.41260372
"(129, 83)",5.104873451
"(83, 129)",5.104873451
"(129, 84)",9.176841888
"(84, 129)",9.176841888
"(129, 85)",3.222740692
"(85, 129)",3.222740692
"(129, 86)",4.993399493
"(86, 129)",4.993399493
"(129, 87)",15.59958109
"(87, 129)",15.59958109
"(129, 88)",5.584944685
"(88, 129)",5.584944685
"(129, 89)",1.013145416
"(89, 129)",1.013145416
"(129, 90)",11.39569559
"(90, 129)",11.39569559
"(129, 91)",2.052636961
"(91, 129)",2.052636961
"(129, 92)",19.15512809
"(92, 129)",19.15512809
"(129, 93)",3.718284064
"(93, 129)",3.718284064
"(129, 94)",7.048894761
"(94, 129)",7.048894761
"(129, 95)",9.117935917
"(95, 129)",9.117935917
"(129, 96)",15.47611467
"(96, 129)",15.47611467
"(129, 97)",16.22399681
"(97, 129)",16.22399681
"(129, 98)",11.43036809
"(98, 129)",11.43036809
"(129, 99)",1.842240741
"(99, 129)",1.842240741
"(129, 100)",17.65955023
"(100, 129)",17.65955023
"(129, 101)",14.5576662
"(101, 129)",14.5576662
"(129, 102)",12.6485038
"(102, 129)",12.6485038
"(129, 103)",1.557839234
"(103, 129)",1.557839234
"(129, 104)",6.82308854
"(104, 129)",6.82308854
"(129, 105)",5.890845628
"(105, 129)",5.890845628
"(129, 106)",14.16421408
"(106, 129)",14.16421408
"(129, 107)",3.927375406
"(107, 129)",3.927375406
"(129, 108)",17.5621814
"(108, 129)",17.5621814
"(129, 109)",15.438646
"(109, 129)",15.438646
"(129, 110)",3.794899108
"(110, 129)",3.794899108
"(129, 111)",0.292603604
"(111, 129)",0.292603604
"(129, 112)",4.725091495
"(112, 129)",4.725091495
"(129, 113)",4.725091495
"(113, 129)",4.725091495
"(129, 114)",2.407564077
"(114, 129)",2.407564077
"(129, 115)",2.189338581
"(115, 129)",2.189338581
"(129, 116)",1.516518063
"(116, 129)",1.516518063
"(129, 117)",16.42488605
"(117, 129)",16.42488605
"(129, 118)",3.054908384
"(118, 129)",3.054908384
"(129, 119)",9.765963733
"(119, 129)",9.765963733
"(130, 70)",1.909410946
"(70, 130)",1.909410946
"(130, 71)",1.905372034
"(71, 130)",1.905372034
"(130, 72)",4.422048859
"(72, 130)",4.422048859
"(130, 73)",5.854060465
"(73, 130)",5.854060465
"(130, 74)",6.995270444
"(74, 130)",6.995270444
"(130, 75)",6.275101455
"(75, 130)",6.275101455
"(130, 76)",3.795644754
"(76, 130)",3.795644754
"(130, 77)",1.935508528
"(77, 130)",1.935508528
"(130, 78)",3.80428181
"(78, 130)",3.80428181
"(130, 79)",5.361002577
"(79, 130)",5.361002577
"(130, 80)",14.06976569
"(80, 130)",14.06976569
"(130, 81)",3.109402621
"(81, 130)",3.109402621
"(130, 82)",4.765418473
"(82, 130)",4.765418473
"(130, 83)",5.361002577
"(83, 130)",5.361002577
"(130, 84)",3.145380002
"(84, 130)",3.145380002
"(130, 85)",4.975504008
"(85, 130)",4.975504008
"(130, 86)",11.24830639
"(86, 130)",11.24830639
"(130, 87)",18.48839701
"(87, 130)",18.48839701
"(130, 88)",1.241499258
"(88, 130)",1.241499258
"(130, 89)",5.97908031
"(89, 130)",5.97908031
"(130, 90)",7.839962181
"(90, 130)",7.839962181
"(130, 91)",4.774117667
"(91, 130)",4.774117667
"(130, 92)",22.24470898
"(92, 130)",22.24470898
"(130, 93)",2.913049385
"(93, 130)",2.913049385
"(130, 94)",1.86989175
"(94, 130)",1.86989175
"(130, 95)",3.086660443
"(95, 130)",3.086660443
"(130, 96)",18.36486845
"(96, 130)",18.36486845
"(130, 97)",8.131260906
"(97, 130)",8.131260906
"(130, 98)",3.269778476
"(98, 130)",3.269778476
"(130, 99)",6.516566225
"(99, 130)",6.516566225
"(130, 100)",20.54836615
"(100, 130)",20.54836615
"(130, 101)",17.44648212
"(101, 130)",17.44648212
"(130, 102)",17.0568825
"(102, 130)",17.0568825
"(130, 103)",5.421896935
"(103, 130)",5.421896935
"(130, 104)",1.738223235
"(104, 130)",1.738223235
"(130, 105)",1.25989184
"(105, 130)",1.25989184
"(130, 106)",17.05296786
"(106, 130)",17.05296786
"(130, 107)",2.565578722
"(107, 130)",2.565578722
"(130, 108)",20.45099731
"(108, 130)",20.45099731
"(130, 109)",6.168163506
"(109, 130)",6.168163506
"(130, 110)",3.978949199
"(110, 130)",3.978949199
"(130, 111)",6.719257446
"(111, 130)",6.719257446
"(130, 112)",3.18570698
"(112, 130)",3.18570698
"(130, 113)",3.18570698
"(113, 130)",3.18570698
"(130, 114)",4.268632359
"(114, 130)",4.268632359
"(130, 115)",5.250274265
"(115, 130)",5.250274265
"(130, 116)",7.289489612
"(116, 130)",7.289489612
"(130, 117)",23.15551459
"(117, 130)",23.15551459
"(130, 118)",3.598856558
"(118, 130)",3.598856558
"(130, 119)",6.277462665
"(119, 130)",6.277462665
"(131, 70)",5.126559298
"(70, 131)",5.126559298
"(131, 71)",4.066624647
"(71, 131)",4.066624647
"(131, 72)",2.826243856
"(72, 131)",2.826243856
"(131, 73)",3.529449417
"(73, 131)",3.529449417
"(131, 74)",4.721238995
"(74, 131)",4.721238995
"(131, 75)",4.001070006
"(75, 131)",4.001070006
"(131, 76)",2.197478542
"(76, 131)",2.197478542
"(131, 77)",2.986122615
"(77, 131)",2.986122615
"(131, 78)",2.206115598
"(78, 131)",2.206115598
"(131, 79)",2.05481176
"(79, 131)",2.05481176
"(131, 80)",11.62150181
"(80, 131)",11.62150181
"(131, 81)",5.270655233
"(81, 131)",5.270655233
"(131, 82)",8.226765629
"(82, 131)",8.226765629
"(131, 83)",2.05481176
"(83, 131)",2.05481176
"(131, 84)",5.306632614
"(84, 131)",5.306632614
"(131, 85)",2.307958305
"(85, 131)",2.307958305
"(131, 86)",6.948729756
"(86, 131)",6.948729756
"(131, 87)",16.04007099
"(87, 131)",16.04007099
"(131, 88)",1.348126522
"(88, 131)",1.348126522
"(131, 89)",3.654469262
"(89, 131)",3.654469262
"(131, 90)",10.60624374
"(90, 131)",10.60624374
"(131, 91)",2.449506619
"(91, 131)",2.449506619
"(131, 92)",19.7964451
"(92, 131)",19.7964451
"(131, 93)",0.45788829
"(93, 131)",0.45788829
"(131, 94)",3.824289957
"(94, 131)",3.824289957
"(131, 95)",5.247850918
"(95, 131)",5.247850918
"(131, 96)",15.91660458
"(96, 131)",15.91660458
"(131, 97)",10.8976046
"(97, 131)",10.8976046
"(131, 98)",6.244530002
"(98, 131)",6.244530002
"(131, 99)",4.242596914
"(99, 131)",4.242596914
"(131, 100)",18.10004013
"(100, 131)",18.10004013
"(131, 101)",14.9981561
"(101, 131)",14.9981561
"(131, 102)",14.60861862
"(102, 131)",14.60861862
"(131, 103)",3.097348024
"(103, 131)",3.097348024
"(131, 104)",3.598483735
"(104, 131)",3.598483735
"(131, 105)",1.654027465
"(105, 131)",1.654027465
"(131, 106)",14.60470398
"(106, 131)",14.60470398
"(131, 107)",0.32311292
"(107, 131)",0.32311292
"(131, 108)",18.0026713
"(108, 131)",18.0026713
"(131, 109)",8.934507198
